name,address,street,postal_code,city,canton,phone_number,professions,url,official_website,Zuweisung
Praxis Dr. med. Zweifel Karl,"Toblerstrasse 51, 8044 Zürich",Toblerstrasse 51,8044,Zürich,Zürich,043 268 29 30,Orthopädische Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/zurich/e02v/praxis-dr-med-zweifel-karl,https://www.swissmedical.net/de/aerzteverzeichnis/zweifel-karl,1,für Ärzte
Praxis Dr. med. Zweifel-Vanek Vlasta,"Badenerstrasse 678, 8048 Zürich",Badenerstrasse 678,8048,Zürich,Zürich,044 431 52 50,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/zurich/ewyj/praxis-dr-med-zweifel-vanek-vlasta,,0,
Praxis Dr. Moser Kurt,"Bankstrasse 12, 8400 Winterthur",Bankstrasse 12,8400,Winterthur,Zürich,052 212 34 43,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/winterthur/exh9/praxis-dr-moser-kurt,https://www.chiropraktik-moser.ch/,0,
Praxis Dr. Naef Matthias,"Zürcherstrasse 48, 8953 Dietikon",Zürcherstrasse 48,8953,Dietikon,Zürich,044 741 57 57,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/dietikon/exir/praxis-dr-naef-matthias,https://chiropraktik-naef.jimdofree.com/,0,
Praxis Dr. Nikzad Schahriar,"Alfred-Escher-Strasse 10, 8002 Zürich",Alfred-Escher-Strasse 10,8002,Zürich,Zürich,043 811 91 11,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/zurich/exi7/praxis-dr-nikzad-schahriar,,0,
Praxis Dr. Nussbaumer Rolf,"Holbergstrasse 8, 8302 Kloten",Holbergstrasse 8,8302,Kloten,Zürich,044 881 37 11,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/kloten/exjf/praxis-dr-nussbaumer-rolf,https://www.chiropraktik-kloten.ch/,0,
Praxis Dr. Paravicini Inga,"Alte Obfelderstrasse 30, 8910 Affoltern am Albis",Alte Obfelderstrasse 30,8910,Affoltern am Albis,Zürich,044 763 13 33,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/affoltern-am-albis/ewke/praxis-dr-paravicini-inga,https://chiroknonaueramt.ch/dr-inga-paravicini-lebenslauf/,1,Überweisung
Praxis Dr. Petersen Dirk,"Schifflände 24, 8001 Zürich",Schifflände 24,8001,Zürich,Zürich,043 244 94 58,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/zurich/exkd/praxis-dr-petersen-dirk,,0,
Praxis Dr. Rauber Stefan,"Neugutstrasse 16, 8304 Wallisellen",Neugutstrasse 16,8304,Wallisellen,Zürich,043 233 52 00,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/wallisellen/exlj/praxis-dr-rauber-stefan,https://www.chiropraktik-wallisellen.ch/,0,
Praxis Dr. Schneller,"Mainaustrasse 12, 8008 Zürich",Mainaustrasse 12,8008,Zürich,Zürich,044 362 56 00,"HNO (Hals-, Nasen-, Ohrenheilkunde)",https://www.onedoc.ch/de/medizinische-praxis/zurich/ewpt/praxis-dr-schneller,https://www.hno-schneller.ch/,0,
Praxis Dr. Schoenenberger-Berzins Renate,"Seestrasse 220, 8002 Zürich",Seestrasse 220,8002,Zürich,Zürich,044 209 21 11,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/medizinische-praxis/zurich/ewp1/praxis-dr-schoenenberger-berzins-renate,,0,
Praxis Dr. Sem Christophe,"Franklinstrasse 1, 8050 Zürich",Franklinstrasse 1,8050,Zürich,Zürich,043 288 99 55,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/zurich/expc/praxis-dr-sem-christophe,https://www.chiropraktik-oerlikon.ch/,0,
Praxis Dr. Streit Thomas,"Stockerstrasse 41, 8002 Zürich",Stockerstrasse 41,8002,Zürich,Zürich,043 344 95 05,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/zurich/exqs/praxis-dr-streit-thomas,http://gesundmitstreit.ch/,0,
Praxis Dr. Vogelsang Marco,"Tödistrasse 49, 8002 Zürich",Tödistrasse 49,8002,Zürich,Zürich,044 201 80 85,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/zurich/exti/praxis-dr-vogelsang-marco,,0,
Praxis Dr. Weber Monica,"Kilchbergsteig 11, 8038 Zürich",Kilchbergsteig 11,8038,Zürich,Zürich,044 482 77 82,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/zurich/ewwa/praxis-dr-weber-monica,https://www.praxisvillabeausite.ch/mitarbeitende/dr-monica-weber/,0,
Praxis Dr. Wettstein Beatrice,"Zugerstrasse 43, 8820 Wädenswil",Zugerstrasse 43,8820,Wädenswil,Zürich,044 780 44 11,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/wadenswil/ewwm/praxis-dr-wettstein-beatrice,https://www.chirowaedi.ch/team,0,
Praxis Flick Thomas,"Marktgasse 76, 8400 Winterthur",Marktgasse 76,8400,Winterthur,Zürich,052 203 20 26,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/winterthur/exy4/praxis-flick-thomas,,0,
Praxis Frau Dr. med. Nussbaumer Christine,"Römerstrasse 43, 8400 Winterthur",Römerstrasse 43,8400,Winterthur,Zürich,052 202 14 60,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/winterthur/ewi7/praxis-frau-dr-med-nussbaumer-christine,,0,
Praxis für Chiropraktik und Physiotherapie Zürich-Enge,"Alfred-Escher-Strasse 38, 8002 Zürich",Alfred-Escher-Strasse 38,8002,Zürich,Zürich,043 817 65 17,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/zurich/eyh4/praxis-fur-chiropraktik-und-physiotherapie-zurich-enge,https://www.chiromed-zuerich-enge.ch/,0,
Praxis für Diabetes und Schilddrüse,"Stadthausstrasse 45, 8400 Winterthur",Stadthausstrasse 45,8400,Winterthur,Zürich,052 266 01 01,"Endokrinologie und Diabetologie, Diabetes, Diabetes mellitus Typ 1, Diabetes mellitus Typ 2, Gestationsdiabetes | Schwangerschaftsdiabetes, Schilddrüsenknoten, Schilddrüsenunterfunktion | Hypothyreose, Schilddrüsenüberfunktion | Hyperthyreose, Struma | Kropf",https://www.onedoc.ch/de/medizinische-praxis/winterthur/e8m5/praxis-fur-diabetes-und-schilddruse,https://www.diabetespraxis.ch/,1,Zuweisung
Praxis für Enddarmerkrankungen,"Rämistrasse 38, 8001 Zürich",Rämistrasse 38,8001,Zürich,Zürich,044 552 77 00,"Proktologie, Analabszess | Analfistel, Analfissur, Analkrebs | Analkarzinom, Hämorrhoiden, Stuhlinkontinenz",https://www.onedoc.ch/de/medizinische-praxis/zurich/ebbgl/praxis-fur-enddarmerkrankungen,https://remmen-proktologie.ch/praxis/,1,Zuweisung
Praxis für Handchirurgie,"Schachenweg 2, 8610 Uster",Schachenweg 2,8610,Uster,Zürich,044 911 15 41,"Handchirurgie, Orthopädische Chirurgie",https://www.onedoc.ch/de/medizinische-praxis/uster/exy9/praxis-fur-handchirurgie,https://www.spitaluster.ch/Patienten/Behandlungsangebot/Fuer-Patienten/Chirurgie/Handchirurgie.76.html,1,"Zuweisung, Überweisung"
Praxis für Kinderosteopathie und Schwangerschaft,"Stadthausstrasse 43, 8400 Winterthur",Stadthausstrasse 43,8400,Winterthur,Zürich,079 197 43 50,Osteopathie,https://www.onedoc.ch/de/medizinische-praxis/winterthur/e3p4/praxis-fur-kinderosteopathie-und-schwangerschaft,,0,
Praxis für Neurochirurgie - Dr. med. Christoph Weber,"Bürglistrasse 29, 8002 Zürich",Bürglistrasse 29,8002,Zürich,Zürich,044 542 66 00,"Neurochirurgie, Radio-Onkologie (Strahlentherapie), Wirbelsäulenchirurgie, Bandscheibenvorfall, Spinalkanalstenose | Spinalkanalverengung",https://www.onedoc.ch/de/medizinische-praxis/zurich/e8iv/praxis-fur-neurochirurgie-dr-med-christoph-weber,https://nch-weber.ch/praxis/,1,Zuweisung
Praxis für Neurologie und Kopfschmerzen,"Löwenstrasse 65, 8001 Zürich",Löwenstrasse 65,8001,Zürich,Zürich,052 222 03 03,"Neurologie, Epilepsie, Kopfschmerzen und Migräne, Neurologische Störungen | Neurologische Probleme, Schlafstörungen | Schlafprobleme, Schlaganfall | Zerebrovaskulärer Insult",https://www.onedoc.ch/de/medizinische-praxis/zurich/e70d/praxis-fur-neurologie-und-kopfschmerzen,https://www.neurologie-kopfschmerzen.ch/,0,
Praxis für Osteopathie Meilen,"Lämmliweg 14, 8706 Meilen",Lämmliweg 14,8706,Meilen,Zürich,043 843 90 53,"Hebammen, Osteopathie",https://www.onedoc.ch/de/medizinische-praxis/meilen/e19c/praxis-fur-osteopathie-meilen,https://www.osteopathie-meilen.ch/,0,
"Praxis für Psychiatrie und Psychotherapie, Dr. med. Wiencke","Loren-Allee 22, 8610 Uster",Loren-Allee 22,8610,Uster,Zürich,076 284 92 49,"Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/uster/ewww/praxis-fur-psychiatrie-und-psychotherapie-dr-med-wiencke,https://www.praxis-wiencke.ch/,0,
Praxis Furrer Fredi,"Thalackerstrasse 10, 8810 Horgen",Thalackerstrasse 10,8810,Horgen,Zürich,044 725 85 25,Urologie,https://www.onedoc.ch/de/medizinische-praxis/horgen/exz0/praxis-furrer-fredi,,0,
Praxis Gablinger Roger,"Goethestrasse 24, 8001 Zürich",Goethestrasse 24,8001,Zürich,Zürich,044 365 11 11,Urologie,https://www.onedoc.ch/de/medizinische-praxis/zurich/e03t/praxis-gablinger-roger,https://www.uroviva.ch/de/arzt-finden/arzt/roger-gablinger,1,"Überweisung, für Ärzte"
Praxisgemeinschaft Hönggermarkt,"Regensdorferstrasse 5, 8049 Zürich",Regensdorferstrasse 5,8049,Zürich,Zürich,043 311 40 40,"Allgemeine Innere Medizin, Impfberatung, Reiseberatung, Vorsorgeuntersuchung | Check up",https://www.onedoc.ch/de/medizinische-praxis/zurich/ex2c/praxisgemeinschaft-honggermarkt,https://www.praxishoenggermarkt.ch/,0,
Praxisgemeinschaft im Posthaus,"Hofwiesenstrasse 3, 8057 Zürich",Hofwiesenstrasse 3,8057,Zürich,Zürich,044 364 65 60,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/zurich/ewf4/praxisgemeinschaft-im-posthaus,https://praxis-im-posthaus.ch/,0,
Praxis Gynova AG - Praxis für Gynäkologie und Reproduktionsmedizin,"Auf der Mauer 17, 8001 Zürich",Auf der Mauer 17,8001,Zürich,Zürich,044 252 09 09,"Gynäkologie und Geburtshilfe, Die Pille danach, Endometriose, Gynäkologischer Notfall | Notfall Frauenarzt, Harnwegsinfektion | Zystitis | Blasenentzündung, Hormonanalyse, In vitro Fertilisation (IVF/ICSI), Intrauterine Insemination (IUI) | Samenübertragung, Kinderwunsch | Fertilitätsbehandlung, Schwangerschaftsultraschall, Schwangerschaftsvorsorge | Schwangerschaftsuntersuchung, Spermiogramm, Spirale | Spiraleinlage | Intrauterinpessar (IUP), Unfruchtbarkeit, Verhütung, Vorsorgeuntersuchung Brustkrebs, Vorsorgeuntersuchung Humane Papillomaviren (HPV) | PAP Abstrich, Wechseljahre | Menopause",https://www.onedoc.ch/de/medizinische-praxis/zurich/e1wq/praxis-gynova-ag-praxis-fur-gynakologie-und-reproduktionsmedizin,,0,
Praxis Härtel Annett,"Zürcherstrasse 65, 8142 Uitikon Waldegg",Zürcherstrasse 65,8142,Uitikon Waldegg,Zürich,044 390 16 16,Dermatologie und Venerologie,https://www.onedoc.ch/de/medizinische-praxis/uitikon-waldegg/emwr/praxis-hartel-annett,,0,
Praxis Herr Regez Thomas,"Bahnhofstrasse 8, 8630 Rüti ZH",Bahnhofstrasse 8,8630,Rüti ZH,Zürich,055 260 38 26,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/ruti/exln/praxis-herr-regez-thomas,https://www.chiropraktikrueti.ch/dr_regez.html,0,
Praxis KD Dr. med. Bjeljac Miroslava,"Kappelistrasse 35, 8002 Zürich",Kappelistrasse 35,8002,Zürich,Zürich,044 209 23 75,Neurologie,https://www.onedoc.ch/de/medizinische-praxis/zurich/eplk/praxis-kd-dr-med-bjeljac-miroslava,https://www.hirslanden.ch/de/corporate/aerzte/4/kd-dr-med-miroslava-bjeljac-bozinovic.html,1,"Zuweiser, für Ärzte"
Praxis KD Dr. med. Holtz Sepp,"Mutschellenstrasse 189, 8038 Zürich",Mutschellenstrasse 189,8038,Zürich,Zürich,044 482 00 33,Pädiatrie,https://www.onedoc.ch/de/medizinische-praxis/zurich/ex3l/praxis-kd-dr-med-holtz-sepp,,0,
Praxis KD Dr. med. Möddel Michael,"Seestrasse 220, 8002 Zürich",Seestrasse 220,8002,Zürich,Zürich,044 209 20 77,,https://www.onedoc.ch/de/medizinische-praxis/zurich/exhx/praxis-kd-dr-med-moddel-michael,https://www.hirslanden.ch/de/corporate/aerzte/2/dr-med-michael-moeddel.html,1,"Zuweiser, für Ärzte"
Praxis Khomov Alexander,"Bodmerstrasse 10, 8002 Zürich",Bodmerstrasse 10,8002,Zürich,Zürich,044 201 90 09,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/exc0/praxis-khomov-alexander,,0,
Praxis Kilchberg - Dr. med. Treuer Felder Elisabeth,"Grütstrasse 55, 8802 Kilchberg",Grütstrasse 55,8802,Kilchberg,Zürich,044 715 10 15,"Allgemeine Innere Medizin, Rheumatologie",https://www.onedoc.ch/de/medizinische-praxis/kilchberg/ewug/praxis-kilchberg-dr-med-treuer-felder-elisabeth,,0,
Praxis Knoflach Andreas,"Schickstrasse 11, 8400 Winterthur",Schickstrasse 11,8400,Winterthur,Zürich,052 266 18 50,,https://www.onedoc.ch/de/medizinische-praxis/winterthur/emw2/praxis-knoflach-andreas,,0,
Praxis Kohut Schmid Jitka,"Gerbi-Strasse 9, 8627 Grüningen",Gerbi-Strasse 9,8627,Grüningen,Zürich,044 936 61 61,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/gruningen/ew86/praxis-kohut-schmid-jitka,,0,
Praxis Kopietz Martin,"Untertor 34, 8400 Winterthur",Untertor 34,8400,Winterthur,Zürich,052 577 50 00,Orthopädische Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/winterthur/exdw/praxis-kopietz-martin,,0,
Praxis Kubik-Huch Rahel,"Ueberlandstrasse 26, 8953 Dietikon",Ueberlandstrasse 26,8953,Dietikon,Zürich,044 745 17 50,Radiologie,https://www.onedoc.ch/de/medizinische-praxis/dietikon/el16/praxis-kubik-huch-rahel,,0,
Praxis Lautenschlager Uwe,"Rämistrasse 7, 8001 Zürich",Rämistrasse 7,8001,Zürich,Zürich,044 262 14 13,Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/zurich/evgp/praxis-lautenschlager-uwe,,0,
Praxis Linde Nikolaus Badenerstrasse 29,"Badenerstrasse 29, 8004 Zürich",Badenerstrasse 29,8004,Zürich,Zürich,043 243 31 18,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/zurich/ets4/praxis-linde-nikolaus-badenerstrasse-29,,0,
Praxis Linde Nikolaus Schaffhauserstrasse 6,"Schaffhauserstrasse 6, 8400 Winterthur",Schaffhauserstrasse 6,8400,Winterthur,Zürich,052 212 13 39,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/winterthur/etsz/praxis-linde-nikolaus-schaffhauserstrasse-6,,0,
Praxis Linde Nikolaus Utoquai 39,"Utoquai 39, 8008 Zürich",Utoquai 39,8008,Zürich,Zürich,044 550 05 00,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/zurich/ets1/praxis-linde-nikolaus-utoquai-39,,0,
Praxis Mach Jiri,"Seestrasse 39, 8700 Küsnacht",Seestrasse 39,8700,Küsnacht,Zürich,043 277 93 78,"Allgemeine Innere Medizin, Rheumatologie",https://www.onedoc.ch/de/medizinische-praxis/kusnacht/exgh/praxis-mach-jiri,,0,
Praxis Maranta Christian Arturo,"Kreuzstrasse 10, 8635 Dürnten",Kreuzstrasse 10,8635,Dürnten,Zürich,044 912 32 00,,https://www.onedoc.ch/de/medizinische-praxis/durnten/exgq/praxis-maranta-christian-arturo,,0,
Praxis med. pract. Abuawad Awad,"Seefeldstrasse 187, 8008 Zürich",Seefeldstrasse 187,8008,Zürich,Zürich,044 422 24 13,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/zurich/ewm6/praxis-med-pract-abuawad-awad,https://praxis-seefeld.ch/doctor/dr-a-abuawad/,0,
Praxis med. pract. Bilir Yusuf Serdar,"Dorfstrasse 18, 8608 Bubikon",Dorfstrasse 18,8608,Bubikon,Zürich,055 243 20 20,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/bubikon/exvm/praxis-med-pract-bilir-yusuf-serdar,,0,
Praxis med. pract. Cin Harun,"Zürichstrasse 5, 8180 Bülach",Zürichstrasse 5,8180,Bülach,Zürich,044 860 12 77,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/bulach/exw0/praxis-med-pract-cin-harun,,0,
Praxis med. pract. Kormann Adrian,"Sihlquai 255, 8005 Zürich",Sihlquai 255,8005,Zürich,Zürich,044 277 56 00,"Allgemeine Innere Medizin, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/exdx/praxis-med-pract-kormann-adrian,,0,
Praxis med. pract. Wallossek Axel,"Schaffhauserstrasse 359, 8050 Zürich",Schaffhauserstrasse 359,8050,Zürich,Zürich,044 316 60 60,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/enz8/praxis-med-pract-wallossek-axel,,0,
Praxis Nowotny Florian,"Bahnhofstrasse 12, 8800 Thalwil",Bahnhofstrasse 12,8800,Thalwil,Zürich,044 721 04 74,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/thalwil/exjb/praxis-nowotny-florian,,0,
Praxis Paech Frank-Joachim,"Rämistrasse 3, 8001 Zürich",Rämistrasse 3,8001,Zürich,Zürich,044 251 11 77,Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/zurich/elqg/praxis-paech-frank-joachim,https://www.chirurgie-paech.ch/praxis-zurich/,0,
Praxis PD Dr. med. Asmis Lars,"Seefeldstrasse 224, 8008 Zürich",Seefeldstrasse 224,8008,Zürich,Zürich,044 260 26 26,"Allgemeine Innere Medizin, Hämatologie",https://www.onedoc.ch/de/medizinische-praxis/zurich/epp1/praxis-pd-dr-med-asmis-lars,https://www.hirslanden.ch/de/corporate/aerzte/1/pd-dr-med-lars-asmis.html,1,"Zuweiser, für Ärzte"
Praxis PD Dr. med. Badorff Cornel,"Technikumstrasse 61, 8400 Winterthur",Technikumstrasse 61,8400,Winterthur,Zürich,052 212 83 00,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/medizinische-praxis/winterthur/epo7/praxis-pd-dr-med-badorff-cornel,,0,
Praxis PD Dr. med. Bahrke Ulrich,"Neptunstrasse 4, 8032 Zürich",Neptunstrasse 4,8032,Zürich,Zürich,044 380 17 20,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/ept9/praxis-pd-dr-med-bahrke-ulrich,,0,
Praxis PD Dr. med. Bimmler Daniel,"Seefeldstrasse 17, 8008 Zürich",Seefeldstrasse 17,8008,Zürich,Zürich,043 268 32 00,Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/zurich/epqg/praxis-pd-dr-med-bimmler-daniel,https://dr-bimmler.ch/de/,0,
Praxis PD Dr. med. Contaldo Claudio,"Goethestrasse 20, 8001 Zürich",Goethestrasse 20,8001,Zürich,Zürich,044 252 64 84,"Plastische, rekonstruktive und ästhetische Chirurgie",https://www.onedoc.ch/de/medizinische-praxis/zurich/ept1/praxis-pd-dr-med-contaldo-claudio,https://www.dr-contaldo-zürich.ch/,0,
Praxis PD Dr. med. Czermak Boris,"Forchstrasse 4, 8008 Zürich",Forchstrasse 4,8008,Zürich,Zürich,044 363 88 88,"Chirurgie, Handchirurgie",https://www.onedoc.ch/de/medizinische-praxis/zurich/epp8/praxis-pd-dr-med-czermak-boris,http://handchirurgie.ch/,0,
Praxis PD Dr. med. Dr. med. Heinz-Theo Lübbers,"Archstrasse 12, 8400 Winterthur",Archstrasse 12,8400,Winterthur,Zürich,052 203 52 20,"Mund-, Kiefer- und Gesichtschirurgie, Oralchirurgie",https://www.onedoc.ch/de/medizinische-praxis/winterthur/ej8j/praxis-pd-dr-med-dr-med-heinz-theo-lubbers,https://www.luebbers.ch/,1,Überweisung
Praxis PD Dr. med. Kammerer Martin,"Dorfstrasse 3, 8803 Rüschlikon",Dorfstrasse 3,8803,Rüschlikon,Zürich,043 388 07 38,"Kinder- und Jugendpsychiatrie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/ruschlikon/e1e/praxis-pd-dr-med-kammerer-martin,https://www.praxis-fuer-kleine-und-grosse-leute.ch/unser-team/dr-med-phd-martin-kammerer,0,
Praxis PD Dr. med. Kruse Gujer Astrid,"Seestrasse 8, 8610 Uster",Seestrasse 8,8610,Uster,Zürich,044 940 99 44,"Mund-, Kiefer- und Gesichtschirurgie, Oralchirurgie",https://www.onedoc.ch/de/medizinische-praxis/uster/ej48/praxis-pd-dr-med-kruse-gujer-astrid,https://kieferchirurgie.zuerich/de/praxis/team/astrid-kruse-gujer,0,
Praxis PD Dr. med. Schleiffenbaum Boris,"Bellariastrasse 38, 8038 Zürich",Bellariastrasse 38,8038,Zürich,Zürich,044 209 20 55,"Allgemeine Innere Medizin, Hämatologie",https://www.onedoc.ch/de/medizinische-praxis/zurich/enlg/praxis-pd-dr-med-schleiffenbaum-boris,https://www.hirslanden.ch/de/corporate/aerzte/4/pd-dr-med-boris-schleiffenbaum.html,1,"Zuweiser, für Ärzte"
Praxis PD Dr. med. Wehrli Rudolf,"Dufourstrasse 195, 8008 Zürich",Dufourstrasse 195,8008,Zürich,Zürich,044 383 04 96,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/en33/praxis-pd-dr-med-wehrli-rudolf,,0,
Praxis pract. med. Abt Anna-Maria,"Betpurstrasse 32, 8910 Affoltern am Albis",Betpurstrasse 32,8910,Affoltern am Albis,Zürich,044 762 40 90,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/affoltern-am-albis/ew3o/praxis-pract-med-abt-anna-maria,,0,
Praxis pract. med. Alscher Elke,"Bahnhofstrasse 26, 8712 Stäfa",Bahnhofstrasse 26,8712,Stäfa,Zürich,044 926 50 00,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/stafa/ew61/praxis-pract-med-alscher-elke,,0,
Praxis Pract. med. Mastromonaco Patrick,"Feldstrasse 60, 8180 Bülach",Feldstrasse 60,8180,Bülach,Zürich,044 552 72 90,"HNO (Hals-, Nasen-, Ohrenheilkunde)",https://www.onedoc.ch/de/medizinische-praxis/bulach/exgx/praxis-pract-med-mastromonaco-patrick,https://hno-buelach.ch/,1,Überweisung
Praxis pract. med. Walti Anna-Barbara,"Feldstrasse 62, 8004 Zürich",Feldstrasse 62,8004,Zürich,Zürich,044 212 31 16,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/eygi/praxis-pract-med-walti-anna-barbara,,0,
Praxis pract. med. Zimmerli Beatrice,"Buhnrain 33, 8052 Zürich",Buhnrain 33,8052,Zürich,Zürich,044 302 83 00,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/zurich/eygl/praxis-pract-med-zimmerli-beatrice,,0,
Praxis Prof. Dr. med. Amann Franz Wolfgang,"Seestrasse 220, 8002 Zürich",Seestrasse 220,8002,Zürich,Zürich,044 209 21 11,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/medizinische-praxis/zurich/e0y4/praxis-prof-dr-med-amann-franz-wolfgang,https://www.hirslanden.ch/de/corporate/aerzte/3/prof-dr-med-wolfgang-franz-amann.html,1,"Zuweiser, für Ärzte"
Praxis Prof. Dr. med. Amann-Vesti Beatrice,"Kappelistrasse 41, 8002 Zürich",Kappelistrasse 41,8002,Zürich,Zürich,044 209 26 90,"Allgemeine Innere Medizin, Angiologie",https://www.onedoc.ch/de/medizinische-praxis/zurich/ew65/praxis-prof-dr-med-amann-vesti-beatrice,https://www.hirslanden.ch/de/corporate/aerzte/2/prof-dr-med-beatrice-amann-vesti.html,1,"Zuweiser, für Ärzte"
Praxis Prof. Dr. med. Attenhofer Jost Christine,"Seestrasse 220, 8002 Zürich",Seestrasse 220,8002,Zürich,Zürich,044 209 20 20,,https://www.onedoc.ch/de/medizinische-praxis/zurich/e0ri/praxis-prof-dr-med-attenhofer-jost-christine,https://www.hirslanden.ch/de/corporate/aerzte/2/prof-dr-med-christine-attenhofer-jost.html,1,"Zuweiser, für Ärzte"
