name,address,street,postal_code,city,canton,phone_number,professions,url,official_website,Zuweisung,Triggered_Keywords
Hôpital régional Delémont - Chirurgie Orthopédique,"Faubourg des Capucins 30, 2800 Delsberg",Faubourg des Capucins 30,2800,Delsberg,Jura,032 421 21 21,Orthopädische Chirurgie,https://www.onedoc.ch/de/spital/delsberg/ezvm/hopital-regional-delemont-chirurgie-orthopedique,,0,
Hôpital régional Delémont - Consultation de diabétologie,"Faubourg des Capucins 30, 2800 Delsberg",Faubourg des Capucins 30,2800,Delsberg,Jura,032 421 21 21,Endokrinologie und Diabetologie,https://www.onedoc.ch/de/spital/delsberg/ezvf/hopital-regional-delemont-consultation-de-diabetologie,,0,
Hôpital régional Delémont - Gastroentérologie,"Faubourg des Capucins 30, 2800 Delsberg",Faubourg des Capucins 30,2800,Delsberg,Jura,032 421 21 21,"Allgemeine Innere Medizin, Gastroenterologie",https://www.onedoc.ch/de/spital/delsberg/ezvx/hopital-regional-delemont-gastroenterologie,,0,
Hôpital régional Delémont - Médecine Interne,"Faubourg des Capucins 30, 2800 Delsberg",Faubourg des Capucins 30,2800,Delsberg,Jura,032 421 21 21,Allgemeine Innere Medizin,https://www.onedoc.ch/de/spital/delsberg/ezvl/hopital-regional-delemont-medecine-interne,https://www.h-ju.ch/fr/A-propos/Site-de-Delemont/Site-de-Delemont.html,0,
Hôpital régional Delémont - Médecine tropicale,"Faubourg des Capucins 30, 2800 Delsberg",Faubourg des Capucins 30,2800,Delsberg,Jura,032 421 21 21,"Allgemeine Innere Medizin, Infektiologie, Tropen- und Reisemedizin",https://www.onedoc.ch/de/spital/delsberg/ezu9/hopital-regional-delemont-medecine-tropicale,,0,
Hôpital régional Delémont - Néphrologie,"Faubourg des Capucins 30, 2800 Delsberg",Faubourg des Capucins 30,2800,Delsberg,Jura,032 421 21 21,"Allgemeine Innere Medizin, Nephrologie",https://www.onedoc.ch/de/spital/delsberg/ezv0/hopital-regional-delemont-nephrologie,https://www.h-ju.ch/fr/Nos-prestations/Medecine-interne/Nephrologie.html,0,
Hôpital régional Delémont - Neurologie,"Faubourg des Capucins 30, 2800 Delsberg",Faubourg des Capucins 30,2800,Delsberg,Jura,032 421 21 21,Neurologie,https://www.onedoc.ch/de/spital/delsberg/ezvq/hopital-regional-delemont-neurologie,,0,
Hôpital régional Delémont - Oncologie,"Faubourg des Capucins 30, 2800 Delsberg",Faubourg des Capucins 30,2800,Delsberg,Jura,032 421 21 21,"Allgemeine Innere Medizin, Medizinische Onkologie",https://www.onedoc.ch/de/spital/delsberg/ezvh/hopital-regional-delemont-oncologie,https://www.h-ju.ch/fr/Nos-prestations/Cancer-oncologie/Oncologie.html,0,
Hôpital régional Delémont - ORL Clinique,"Faubourg des Capucins 30, 2800 Delsberg",Faubourg des Capucins 30,2800,Delsberg,Jura,032 421 21 21,"HNO (Hals-, Nasen-, Ohrenheilkunde)",https://www.onedoc.ch/de/spital/delsberg/ey2l/hopital-regional-delemont-orl-clinique,,0,
Hôpital régional Delémont - Pneumologie,"Faubourg des Capucins 30, 2800 Delsberg",Faubourg des Capucins 30,2800,Delsberg,Jura,032 421 21 21,"Allgemeine Innere Medizin, Pneumologie",https://www.onedoc.ch/de/spital/delsberg/ezvn/hopital-regional-delemont-pneumologie,,0,
Hôpital régional Delémont - Radiologie Clinique,"Faubourg des Capucins 30, 2800 Delsberg",Faubourg des Capucins 30,2800,Delsberg,Jura,032 421 21 21,Radiologie,https://www.onedoc.ch/de/spital/delsberg/ezvi/hopital-regional-delemont-radiologie-clinique,https://www.h-ju.ch/fr/Nos-prestations/Imagerie-medicale/Radiologie.html,0,
Hôpital régional Delémont - Rhumatologie Clinique,"Faubourg des Capucins 30, 2800 Delsberg",Faubourg des Capucins 30,2800,Delsberg,Jura,032 421 21 21,"Allgemeine Innere Medizin, Physikalische und Rehabilitative Medizin, Rheumatologie",https://www.onedoc.ch/de/spital/delsberg/ezvk/hopital-regional-delemont-rhumatologie-clinique,,0,
Hôpital régional Delémont - Service d'urgence,"Faubourg des Capucins 30, 2800 Delsberg",Faubourg des Capucins 30,2800,Delsberg,Jura,032 421 21 21,"Allgemeine Innere Medizin, Chirurgie, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/spital/delsberg/ezve/hopital-regional-delemont-service-d-urgence,https://www.h-ju.ch/fr/A-propos/Site-de-Delemont/Site-de-Delemont.html,0,
Hôpital régional Delémont - Soins intensifs,"Faubourg des Capucins 30, 2800 Delsberg",Faubourg des Capucins 30,2800,Delsberg,Jura,032 421 21 21,"Allgemeine Innere Medizin, Intensivmedizin",https://www.onedoc.ch/de/spital/delsberg/ezvw/hopital-regional-delemont-soins-intensifs,https://www.h-ju.ch/fr/A-propos/Site-de-Delemont/Site-de-Delemont.html,0,
Hôpital régional Delémont - Urologie Clinique,"Faubourg des Capucins 30, 2800 Delsberg",Faubourg des Capucins 30,2800,Delsberg,Jura,032 421 21 21,Urologie,https://www.onedoc.ch/de/spital/delsberg/ezvp/hopital-regional-delemont-urologie-clinique,https://www.h-ju.ch/fr/Nos-prestations/Reins-voies-urinaires/Urologie.html,0,
Service jurassien de psychiatrie - Ambulatoire psych.,"Faubourg des Capucins 20, 2800 Delsberg",Faubourg des Capucins 20,2800,Delsberg,Jura,032 420 51 60,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/delsberg/etu0/service-jurassien-de-psychiatrie-ambulatoire-psych,,0,
Service jurassien de psychiatrie - Pédopsychiatrie,"Faubourg des Capucins 20, 2800 Delsberg",Faubourg des Capucins 20,2800,Delsberg,Jura,032 420 51 80,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/spital/delsberg/ezvz/service-jurassien-de-psychiatrie-pedopsychiatrie,,0,
Ambulatorium Gutenberg - Psych. Ambulatorium,"Kasernenstrasse 6, 9100 Herisau",Kasernenstrasse 6,9100,Herisau,Appenzell Ausserrhoden,071 353 81 81,"Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/herisau/eq9p/ambulatorium-gutenberg-psych-ambulatorium,,0,
"FMH Anästhesiologie, Dr. Sarah Harris","Battenhusstrasse 12, 9062 Lustmühle",Battenhusstrasse 12,9062,Lustmühle,Appenzell Ausserrhoden,071 335 71 71,Anästhesiologie,https://www.onedoc.ch/de/spital/lustmuhle/eq8i/fmh-anasthesiologie-dr-sarah-harris,,0,
"Herisau, Psychiatrischen Zentrum AR - Psychiatrie - Forensik","Krombach 3, 9100 Herisau",Krombach 3,9100,Herisau,Appenzell Ausserrhoden,071 353 81 11,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/herisau/eyyy/herisau-psychiatrischen-zentrum-ar-psychiatrie-forensik,https://spitalverbund.ch/ueber-uns/unternehmen/psychiatrisches-zentrum-ar/,1,zuweiser
Kurhaus-Bad Walzenhausen - Innere Medizin,"Dorf 45, 9428 Walzenhausen",Dorf 45,9428,Walzenhausen,Appenzell Ausserrhoden,071 888 52 52,"Allgemeine Innere Medizin, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/walzenhausen/eq82/kurhaus-bad-walzenhausen-innere-medizin,,0,
Psychiatrischen Zentrum AR,"Krombach 3, 9100 Herisau",Krombach 3,9100,Herisau,Appenzell Ausserrhoden,071 353 81 11,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/herisau/eyxx/psychiatrischen-zentrum-ar,https://spitalverbund.ch/besucher-angehoerige/psychiatrisches-zentrum-ar/,1,zuweiser
Psychiatrischen Zentrum AR - Psychiatrie Akut / Notfall,"Krombach 3, 9100 Herisau",Krombach 3,9100,Herisau,Appenzell Ausserrhoden,071 353 81 11,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/herisau/eyxk/psychiatrischen-zentrum-ar-psychiatrie-akut-notfall,https://spitalverbund.ch/fachbereiche/klinik-fuer-psychiatrie-und-psychotherapie/akutstation/,1,"zuweisung, zuweiser"
Psychiatrischen Zentrum AR - Psychiatrie Sucht stationär,"Krombach 3, 9100 Herisau",Krombach 3,9100,Herisau,Appenzell Ausserrhoden,071 353 81 11,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/herisau/eyxy/psychiatrischen-zentrum-ar-psychiatrie-sucht-stationar,https://spitalverbund.ch/ueber-uns/unternehmen/psychiatrisches-zentrum-ar/,1,zuweiser
Psychiatrischen Zentrum AR - Psycho-Geriatrie,"Krombach 3, 9100 Herisau",Krombach 3,9100,Herisau,Appenzell Ausserrhoden,071 353 81 11,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/herisau/eq72/psychiatrischen-zentrum-ar-psycho-geriatrie,https://spitalverbund.ch/besucher-angehoerige/psychiatrisches-zentrum-ar/,1,zuweiser
Psychiatrischen Zentrum AR - Psychotherapiestation,"Krombach 3, 9100 Herisau",Krombach 3,9100,Herisau,Appenzell Ausserrhoden,071 353 81 11,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/herisau/eyxm/psychiatrischen-zentrum-ar-psychotherapiestation,https://spitalverbund.ch/besucher-angehoerige/psychiatrisches-zentrum-ar/,1,zuweiser
Spital Heiden,"Werdstrasse 1A, 9410 Heiden",Werdstrasse 1A,9410,Heiden,Appenzell Ausserrhoden,071 898 61 11,"Allergologie und Immunologie, Allgemeine Innere Medizin, Anästhesiologie, Chirurgie, Gastroenterologie, HNO (Hals-, Nasen-, Ohrenheilkunde), Handchirurgie, Intensivmedizin, Orthopädische Chirurgie, Plastische, rekonstruktive und ästhetische Chirurgie, Radiologie, Urologie",https://www.onedoc.ch/de/spital/heiden/eyxn/spital-heiden,https://which-hospital.ch/quality-ratings.php?hid=316,0,
Spital Heiden - Anästhesie Allgemein,"Werdstrasse 1A, 9410 Heiden",Werdstrasse 1A,9410,Heiden,Appenzell Ausserrhoden,071 898 61 11,Anästhesiologie,https://www.onedoc.ch/de/spital/heiden/eyyx/spital-heiden-anasthesie-allgemein,https://www.hirslanden.ch/de/klinik-am-rosenberg/centers/institut-fuer-anaesthesie.html,1,"zuweiser, für ärzte"
Spital Heiden - Chirurgie Kiefer,"Werdstrasse 1A, 9410 Heiden",Werdstrasse 1A,9410,Heiden,Appenzell Ausserrhoden,071 222 05 05,"Mund-, Kiefer- und Gesichtschirurgie, Oralchirurgie",https://www.onedoc.ch/de/spital/heiden/eram/spital-heiden-chirurgie-kiefer,,0,
Spital Heiden - Gynäkologische Klinik,"Werdstrasse 1A, 9410 Heiden",Werdstrasse 1A,9410,Heiden,Appenzell Ausserrhoden,071 898 61 11,"Allgemeine Innere Medizin, Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin), Kardiologie, Neurochirurgie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/heiden/eq77/spital-heiden-gynakologische-klinik,,0,
Spital Heiden - Innere Medizin,"Werdstrasse 1A, 9410 Heiden",Werdstrasse 1A,9410,Heiden,Appenzell Ausserrhoden,071 898 61 11,"Allgemeine Innere Medizin, Gastroenterologie, Pneumologie",https://www.onedoc.ch/de/spital/heiden/eyxt/spital-heiden-innere-medizin,https://www.med.uzh.ch/de/Medizinstudium/klinikkatalog/spitaeler/spausserrhoden.html,0,
Spital Heiden - Kinderklinik,"Werdstrasse 1A, 9410 Heiden",Werdstrasse 1A,9410,Heiden,Appenzell Ausserrhoden,071 841 00 55,Pädiatrie,https://www.onedoc.ch/de/spital/heiden/elgx/spital-heiden-kinderklinik,,0,
Spital Heiden - Rheumatologische Klinik,"Werdstrasse 1A, 9410 Heiden",Werdstrasse 1A,9410,Heiden,Appenzell Ausserrhoden,071 245 02 02,Rheumatologie,https://www.onedoc.ch/de/spital/heiden/eybi/spital-heiden-rheumatologische-klinik,,0,
Spital Heiden - Urologische Klinik,"Werdstrasse 1A, 9410 Heiden",Werdstrasse 1A,9410,Heiden,Appenzell Ausserrhoden,071 844 90 15,,https://www.onedoc.ch/de/spital/heiden/eq9s/spital-heiden-urologische-klinik,https://kliniken-heidenheim.de/klinikum/patienten/kliniken/urologie/,1,"überweisung, für ärzte"
Spital Herisau,"Spitalstrasse 6, 9100 Herisau",Spitalstrasse 6,9100,Herisau,Appenzell Ausserrhoden,071 353 21 11,"Allergologie und Immunologie, Allgemeine Innere Medizin, Chirurgie, HNO (Hals-, Nasen-, Ohrenheilkunde), Hausarztmedizin (Allgemeinmedizin), Plastische, rekonstruktive und ästhetische Chirurgie, Pneumologie, Rheumatologie, Urologie",https://www.onedoc.ch/de/spital/herisau/eyxu/spital-herisau,https://spitalverbund.ch/,1,zuweiser
Spital Herisau - Anästhesie Allgemein,"Spitalstrasse 6, 9100 Herisau",Spitalstrasse 6,9100,Herisau,Appenzell Ausserrhoden,071 353 21 11,"Anästhesiologie, Intensivmedizin",https://www.onedoc.ch/de/spital/herisau/eyxw/spital-herisau-anasthesie-allgemein,https://spitalverbund.ch/fachbereiche/klinik-fuer-anaesthesiologie-und-rettungsmedizin/perioperative-anaesthesie/,1,zuweiser
Spital Herisau - Chirurgie Allgemein,"Spitalstrasse 6, 9100 Herisau",Spitalstrasse 6,9100,Herisau,Appenzell Ausserrhoden,071 353 21 11,"Chirurgie, Handchirurgie, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/spital/herisau/eyxs/spital-herisau-chirurgie-allgemein,https://spitalverbund.ch/fachbereiche/departement-chirurgie/allgemein_und_viszeralchirurgie/,1,"zuweisung, zuweiser"
Spital Herisau - Chirurgie Hand,"Spitalstrasse 6, 9100 Herisau",Spitalstrasse 6,9100,Herisau,Appenzell Ausserrhoden,071 353 21 11,"Chirurgie, Handchirurgie",https://www.onedoc.ch/de/spital/herisau/eq76/spital-herisau-chirurgie-hand,https://spitalverbund.ch/fachbereiche/departement-chirurgie/handchirurgie/,1,"zuweisung, zuweiser"
Spital Herisau - Chirurgie Orthopädische,"Spitalstrasse 6, 9100 Herisau",Spitalstrasse 6,9100,Herisau,Appenzell Ausserrhoden,071 353 21 11,Orthopädische Chirurgie,https://www.onedoc.ch/de/spital/herisau/eyyi/spital-herisau-chirurgie-orthopadische,https://spitalverbund.ch/fachbereiche/departement-chirurgie/orthopaedie-traumatologie/,1,"zuweisung, zuweiser"
Spital Herisau - Gynäkologische Klinik,"Spitalstrasse 6, 9100 Herisau",Spitalstrasse 6,9100,Herisau,Appenzell Ausserrhoden,071 353 21 11,"Gynäkologie und Geburtshilfe, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/herisau/eyxr/spital-herisau-gynakologische-klinik,https://spitalverbund.ch/fachbereiche/frauenklinik/frauenarztpraxis_gynaekologie/,1,"zuweisung, zuweiser"
Spital Herisau - Innere Medizin,"Spitalstrasse 6, 9100 Herisau",Spitalstrasse 6,9100,Herisau,Appenzell Ausserrhoden,071 353 21 11,"Allgemeine Innere Medizin, Angiologie, Gastroenterologie, Intensivmedizin, Kardiologie, Nephrologie",https://www.onedoc.ch/de/spital/herisau/eyxl/spital-herisau-innere-medizin,https://spitalverbund.ch/fachbereiche/departement-innere-medizin/allgemeine-innere-medizin/,1,"zuweisung, zuweiser"
Spital Herisau - Kinder Chirurgie Klinik,"Spitalstrasse 6, 9100 Herisau",Spitalstrasse 6,9100,Herisau,Appenzell Ausserrhoden,071 220 61 77,"Hausarztmedizin (Allgemeinmedizin), Kinderchirurgie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/herisau/eybh/spital-herisau-kinder-chirurgie-klinik,https://spitalverbund.ch/,1,zuweiser
Spital Herisau - Kinderklinik,"Spitalstrasse 6, 9100 Herisau",Spitalstrasse 6,9100,Herisau,Appenzell Ausserrhoden,071 351 77 00,"Hausarztmedizin (Allgemeinmedizin), Pädiatrie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/herisau/erbc/spital-herisau-kinderklinik,https://spitalverbund.ch/,1,zuweiser
Spital Herisau - Neurologie,"Spitalstrasse 6, 9100 Herisau",Spitalstrasse 6,9100,Herisau,Appenzell Ausserrhoden,071 353 22 75,Neurologie,https://www.onedoc.ch/de/spital/herisau/eyi4/spital-herisau-neurologie,https://spitalverbund.ch/fachbereiche/departement-innere-medizin/,1,zuweiser
Spital Herisau - Radiologische Klinik,"Spitalstrasse 6, 9100 Herisau",Spitalstrasse 6,9100,Herisau,Appenzell Ausserrhoden,071 353 21 11,"Chirurgie, Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin), Orthopädische Chirurgie, Radiologie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/herisau/eq73/spital-herisau-radiologische-klinik,https://spitalverbund.ch/fachbereiche/radiologie/,1,"zuweisung, zuweiser"
Ambul. Psychiatr. u. Psychoth. - Psych. Ambulatorium,"Rathausstrasse 1, 6340 Baar",Rathausstrasse 1,6340,Baar,Zug,041 723 66 00,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Kinder- und Jugendpsychiatrie, Neurologie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/baar/ex4x/ambul-psychiatr-u-psychoth-psych-ambulatorium,"https://www.ziprecruiter.com/Salaries/Psychiatrist-Salary-in-Rochester,NY",0,
"Jeker Peter, FMH Gynäkologie und Geburtshilfe","Zugerstrasse 15, 6330 Cham",Zugerstrasse 15,6330,Cham,Zug,041 780 36 45,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/spital/cham/en3m/jeker-peter-fmh-gynakologie-und-geburtshilfe,,0,
Tageschirurgie Zug AOZ,"Lindenstrasse 4, 6340 Baar",Lindenstrasse 4,6340,Baar,Zug,041 769 60 30,"Augenheilkunde, Chirurgie, Handchirurgie",https://www.onedoc.ch/de/spital/baar/ex52/tageschirurgie-zug-aoz,https://www.augenaerzte-zug.ch/tageschirurgie-zug,0,
Zuger Kantonsspital,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 399 11 11,"Allgemeine Innere Medizin, Angiologie, Chirurgie, Gefässchirurgie, HNO (Hals-, Nasen-, Ohrenheilkunde), Hausarztmedizin (Allgemeinmedizin), Hämatologie, Infektiologie, Mund-, Kiefer- und Gesichtschirurgie, Neurochirurgie, Oralchirurgie, Orthopädische Chirurgie, Psychiatrie, Psychotherapie, Urologie",https://www.onedoc.ch/de/spital/baar/eq7r/zuger-kantonsspital,https://www.zgks.ch/startseite,1,zuweiser
Zuger Kantonsspital - Anästhesie Allgemein,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 399 11 11,"Anästhesiologie, Hausarztmedizin (Allgemeinmedizin), Intensivmedizin",https://www.onedoc.ch/de/spital/baar/e040/zuger-kantonsspital-anasthesie-allgemein,https://www.zgks.ch/kliniken-bereiche/institut-fuer-anaesthesie-intensivmedizin/anaesthesie,1,zuweiser
Zuger Kantonsspital - Anästhesie Intensiv,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 399 11 11,"Anästhesiologie, Intensivmedizin",https://www.onedoc.ch/de/spital/baar/ex6u/zuger-kantonsspital-anasthesie-intensiv,https://www.zgks.ch/kliniken-bereiche/institut-fuer-anaesthesie-intensivmedizin,1,zuweiser
Zuger Kantonsspital - Angiologie,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 500 30 80,"Allgemeine Innere Medizin, Angiologie",https://www.onedoc.ch/de/spital/baar/etxq/zuger-kantonsspital-angiologie,https://www.zgks.ch/kliniken-bereiche/leistungen/gruppe/angiologie,1,zuweiser
Zuger Kantonsspital - Chirurgie Allgemein,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 399 11 11,"Chirurgie, Handchirurgie, Orthopädische Chirurgie",https://www.onedoc.ch/de/spital/baar/e04v/zuger-kantonsspital-chirurgie-allgemein,https://www.zgks.ch/kliniken-bereiche/chirurgische-klinik,1,zuweiser
Zuger Kantonsspital - Chirurgie Kiefer,"Landhausstrasse 11, 6300 Baar",Landhausstrasse 11,6300,Baar,Zug,041 711 71 70,"Mund-, Kiefer- und Gesichtschirurgie, Oralchirurgie, Zahnmedizin",https://www.onedoc.ch/de/spital/baar/eq0c/zuger-kantonsspital-chirurgie-kiefer,https://www.zgks.ch/kliniken-bereiche/leistungen/gruppe/zahn-kieferchirurgie,1,zuweiser
Zuger Kantonsspital - Chirurgie Orthopädische,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 399 11 11,"Chirurgie, Orthopädische Chirurgie",https://www.onedoc.ch/de/spital/baar/e05b/zuger-kantonsspital-chirurgie-orthopadische,https://www.zgks.ch/kliniken-bereiche/klinik-fuer-orthopaedie-traumatologie,1,zuweiser
Zuger Kantonsspital - Dermatologische Klinik,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 399 40 36,Dermatologie und Venerologie,https://www.onedoc.ch/de/spital/baar/ex5n/zuger-kantonsspital-dermatologische-klinik,https://www.zgks.ch/kliniken-bereiche/leistungen/gruppe/dermatologie,1,zuweiser
Zuger Kantonsspital - Gastroenterologie,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 399 11 11,"Allgemeine Innere Medizin, Gastroenterologie",https://www.onedoc.ch/de/spital/baar/eu8v/zuger-kantonsspital-gastroenterologie,https://www.zgks.ch/kliniken-bereiche/medizinische-klinik/gastroenterologie,1,"zuweisung, zuweiser"
Zuger Kantonsspital - Gynäkologische Klinik,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 399 11 11,"Gynäkologie und Geburtshilfe, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/baar/e04q/zuger-kantonsspital-gynakologische-klinik,https://www.zgks.ch/kliniken-bereiche/frauenklinik,1,zuweiser
Zuger Kantonsspital - Innere Medizin,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 399 11 11,"Allgemeine Innere Medizin, Angiologie, Endokrinologie und Diabetologie, Gastroenterologie, Hausarztmedizin (Allgemeinmedizin), Infektiologie, Kardiologie, Klinische Pharmakologie und Toxikologie, Nephrologie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/baar/ez5u/zuger-kantonsspital-innere-medizin,https://www.zgks.ch/kliniken-bereiche/leistungen/gruppe/allgemeine-innere-medizin,1,zuweiser
Zuger Kantonsspital - Intensiv,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 399 11 11,"Allgemeine Innere Medizin, Intensivmedizin",https://www.onedoc.ch/de/spital/baar/e05e/zuger-kantonsspital-intensiv,https://www.zgks.ch/kliniken-bereiche/institut-fuer-anaesthesie-intensivmedizin/intensivmedizin,1,zuweiser
Zuger Kantonsspital - Kinderklinik,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 760 04 14,"Pädiatrie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/baar/et23/zuger-kantonsspital-kinderklinik,https://www.zgks.ch/startseite,1,zuweiser
Zuger Kantonsspital - Nephrologie,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 399 11 11,"Allgemeine Innere Medizin, Nephrologie",https://www.onedoc.ch/de/spital/baar/ex6w/zuger-kantonsspital-nephrologie,https://www.zgks.ch/kliniken-bereiche/leistungen/gruppe/nephrologie,1,zuweiser
