name,address,street,postal_code,city,canton,type,url
Medizin Stollturm,"Baselstrasse 58, 4142 Münchenstein",Baselstrasse 58,4142,Münchenstein,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/munchenstein/erf8/medizin-stollturm
Neurologie am Schaulager,"Emil Frey-Strasse 85, 4142 Münchenstein",Emil Frey-Strasse 85,4142,Münchenstein,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/munchenstein/ere4/neurologie-am-schaulager
NeuroPraxis Birseck,"Langenhagweg 12, 4153 Reinach BL",Langenhagweg 12,4153,Reinach BL,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/reinach/erdd/neuropraxis-birseck
Ortho Leimental,"Hauptstrasse 90, 4102 Binningen",Hauptstrasse 90,4102,Binningen,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/binningen/em7r/ortho-leimental
Praxis am Bach,"Ergolzstrasse 13, 4460 Gelterkinden",Ergolzstrasse 13,4460,Gelterkinden,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/gelterkinden/erca/praxis-am-bach
Praxis am Bahnhof - Liestal,"Bahnhofplatz 12, 4410 Liestal",Bahnhofplatz 12,4410,Liestal,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/liestal/e567/praxis-am-bahnhof-liestal
Praxis am Kreisel,"Bahnhofstrasse 2, 4132 Muttenz",Bahnhofstrasse 2,4132,Muttenz,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/muttenz/ergg/praxis-am-kreisel
Praxis Aquila Pratteln,"Bahnhofplatz 1, 4133 Pratteln",Bahnhofplatz 1,4133,Pratteln,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/pratteln/em4c/praxis-aquila-pratteln
Praxis Bischofstein,"Hauptstrasse 40, 4450 Sissach",Hauptstrasse 40,4450,Sissach,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/sissach/enic/praxis-bischofstein
Praxis Bohrmann,"Allmendstrasse 11, 4460 Gelterkinden",Allmendstrasse 11,4460,Gelterkinden,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/gelterkinden/erer/praxis-bohrmann
Praxis Breitiweg,"Breitiweg 17, 4460 Gelterkinden",Breitiweg 17,4460,Gelterkinden,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/gelterkinden/ercz/praxis-breitiweg
Praxis Brunnmatt,"Arisdörferstrasse 4, 4410 Liestal",Arisdörferstrasse 4,4410,Liestal,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/liestal/enc5/praxis-brunnmatt
Praxis Dr. med. Plüss Dominique und Dr. med. Hantke Frederik,"Steinbühlallee 212, 4123 Allschwil",Steinbühlallee 212,4123,Allschwil,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/allschwil/enob/praxis-dr-med-pluss-dominique-und-dr-med-hantke-frederik
Praxis für Psychiatrie & Psychotherapie,"Kasernenstrasse 26, 4410 Liestal",Kasernenstrasse 26,4410,Liestal,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/liestal/enhz/praxis-fur-psychiatrie-psychotherapie
Praxis Gartenstrasse,"Gartenstrasse 8, 4410 Liestal",Gartenstrasse 8,4410,Liestal,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/liestal/e8mv/praxis-gartenstrasse
Praxisgemeinschaft ISIS OSIRIS,"Viehmarktgasse 37, 4242 Laufen",Viehmarktgasse 37,4242,Laufen,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/laufen/end7/praxisgemeinschaft-isis-osiris
Praxisgemeinschaft Mitteldorf,"Mitteldorfstrasse 6, 4153 Reinach BL",Mitteldorfstrasse 6,4153,Reinach BL,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/reinach/enmf/praxisgemeinschaft-mitteldorf
Praxisgemeinschaft Rufsteinweg,"Rufsteinweg 1, 4410 Liestal",Rufsteinweg 1,4410,Liestal,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/liestal/ergh/praxisgemeinschaft-rufsteinweg
Praxis Hauptstrasse 100,"Hauptstrasse 100, 4417 Ziefen",Hauptstrasse 100,4417,Ziefen,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/ziefen/erfb/praxis-hauptstrasse-100
Praxis Hofmatt,"Pumpwerkstrasse 3, 4142 Münchenstein",Pumpwerkstrasse 3,4142,Münchenstein,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/munchenstein/erb4/praxis-hofmatt
Praxis im Brühl Gewerbestrasse 3,"Gewerbestrasse 3, 4416 Bubendorf",Gewerbestrasse 3,4416,Bubendorf,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bubendorf/erd9/praxis-im-bruhl-gewerbestrasse-3
Praxis im Dorf,"Ermitagestrasse 9, 4144 Arlesheim",Ermitagestrasse 9,4144,Arlesheim,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/arlesheim/enbk/praxis-im-dorf
Praxis im Dorf Baslerstrasse 35,"Baslerstrasse 35, 4123 Allschwil",Baslerstrasse 35,4123,Allschwil,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/allschwil/erhn/praxis-im-dorf-baslerstrasse-35
Praxis Johanneshof,"Langegasse 43, 4104 Oberwil",Langegasse 43,4104,Oberwil,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/oberwil/erc6/praxis-johanneshof
Praxisklinik Kreyden Medizinische & Ästhetische Dermatologie,"Baselstrasse 9, 4132 Muttenz",Baselstrasse 9,4132,Muttenz,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/muttenz/ere3/praxisklinik-kreyden-medizinische-asthetische-dermatologie
Praxis Lausen,"Ergolzstrasse 52, 4415 Lausen",Ergolzstrasse 52,4415,Lausen,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/lausen/erdw/praxis-lausen
Praxis Müller Hess Zimmerli,"Bahnhofstrasse 27, 4133 Pratteln",Bahnhofstrasse 27,4133,Pratteln,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/pratteln/erfa/praxis-muller-hess-zimmerli
Praxis Neumatt,"Ettingerstrasse 1, 4147 Aesch BL",Ettingerstrasse 1,4147,Aesch BL,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/aesch/enfk/praxis-neumatt
Praxis Pfeffingen,"Allmendgasse 7, 4148 Pfeffingen",Allmendgasse 7,4148,Pfeffingen,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/pfeffingen/erd7/praxis-pfeffingen
Praxis Schauenburg,"Brüelmatten 1, 4410 Liestal",Brüelmatten 1,4410,Liestal,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/liestal/e6hy/praxis-schauenburg
Praxis und Dialysezentrum,"Hauptstrasse 42, 4142 Münchenstein",Hauptstrasse 42,4142,Münchenstein,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/munchenstein/ergp/praxis-und-dialysezentrum
rheumaliestal,"Weierweg 7, 4410 Liestal",Weierweg 7,4410,Liestal,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/liestal/erfv/rheumaliestal
Rheumazentrum Laufen,"Lochbruggstrasse 39, 4242 Laufen",Lochbruggstrasse 39,4242,Laufen,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/laufen/erhp/rheumazentrum-laufen
Salvé Arlesheim-Dornach,"Bahnhofstrasse 10, 4144 Arlesheim",Bahnhofstrasse 10,4144,Arlesheim,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/arlesheim/ergy/salve-arlesheim-dornach
Salvé Bottmingen,"Bruderholzstrasse 16, 4103 Bottmingen",Bruderholzstrasse 16,4103,Bottmingen,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bottmingen/erd2/salve-bottmingen
Salvé Muttenz,"Hauptstrasse 85, 4132 Muttenz",Hauptstrasse 85,4132,Muttenz,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/muttenz/ercs/salve-muttenz
Urologie am Bahnhof,"Bahnhofplatz 12, 4410 Liestal",Bahnhofplatz 12,4410,Liestal,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/liestal/erb8/urologie-am-bahnhof
Urologie im Zentrum - Reinach,"Hauptstrasse 52, 4153 Reinach BL",Hauptstrasse 52,4153,Reinach BL,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/reinach/e57a/urologie-im-zentrum-reinach
Urologische Praxis am Kronenplatz,"Hauptstrasse 129, 4102 Binningen",Hauptstrasse 129,4102,Binningen,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/binningen/end3/urologische-praxis-am-kronenplatz
Venenzentrum Arlesheim,"Postplatz 1, 4144 Arlesheim",Postplatz 1,4144,Arlesheim,Basel-Landschaft,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/arlesheim/enb4/venenzentrum-arlesheim
ALTA Aesthetics CMA,"Rue Centrale 11, 3963 Crans-Montana",Rue Centrale 11,3963,Crans-Montana,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/crans-montana/e99x/alta-aesthetics-cma
Arztpraxis Bieler und Cristiano,"Getwingstrasse 30, 3920 Zermatt",Getwingstrasse 30,3920,Zermatt,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zermatt/ev41/arztpraxis-bieler-und-cristiano
Arztpraxis Brigerberg,"Riedgasse 2, 3911 Ried-Brig",Riedgasse 2,3911,Ried-Brig,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/ried-brig/ev6m/arztpraxis-brigerberg
Arztpraxis Dr. Christian Bannwart,"Bahnhofplatz 6, 3920 Zermatt",Bahnhofplatz 6,3920,Zermatt,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zermatt/ev57/arztpraxis-dr-christian-bannwart
Arztpraxis Fee,"Haltenstrasse 8, 3906 Saas-Fee",Haltenstrasse 8,3906,Saas-Fee,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/saas-fee/ev6b/arztpraxis-fee
Arztpraxis Lötschberg,"Weri 1, 3945 Gampel",Weri 1,3945,Gampel,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/gampel/ev85/arztpraxis-lotschberg
Cabinet de cardiologie Chemin du Verger 3 Collombey,"Chemin du Verger 3, 1868 Collombey",Chemin du Verger 3,1868,Collombey,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/collombey/evvo/cabinet-de-cardiologie-chemin-du-verger-3-collombey
Cabinet de groupe des Dr. Rey,"Avenue du Simplon 12, 1890 Saint-Maurice",Avenue du Simplon 12,1890,Saint-Maurice,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/saint-maurice/ev7o/cabinet-de-groupe-des-dr-rey
Cabinet de groupe Dr. Alvarez Brandon / Dr. Borges,"Avenue de la Gare 5, 1950 Sitten",Avenue de la Gare 5,1950,Sitten,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/sitten/ev49/cabinet-de-groupe-dr-alvarez-brandon-dr-borges
Cabinet de groupe Dr. Besson / Dr. Wehrli,"Avenue des Platanes 8, 3960 Siders",Avenue des Platanes 8,3960,Siders,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/siders/eyas/cabinet-de-groupe-dr-besson-dr-wehrli
Cabinet de groupe Dr. Deléglise / Dr. Paccaud / Dr. Paccaud,"Route du Martoret 29, 1870 Monthey",Route du Martoret 29,1870,Monthey,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/monthey/ebzd/cabinet-de-groupe-dr-deleglise-dr-paccaud-dr-paccaud
Cabinet de groupe Dr. Dubuis / Dr. Tschopp,"Rue des Aubépines 3, 1950 Sitten",Rue des Aubépines 3,1950,Sitten,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/sitten/ev8j/cabinet-de-groupe-dr-dubuis-dr-tschopp
Cabinet de groupe Dr. Durand / Dr. Simon,"Place du Midi 24, 1950 Sitten",Place du Midi 24,1950,Sitten,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/sitten/ev5r/cabinet-de-groupe-dr-durand-dr-simon
Cabinet de groupe Dr. Evéquoz / Dr. Voyame / Dr. Wüest,"Rue de Lausanne 20, 1950 Sitten",Rue de Lausanne 20,1950,Sitten,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/sitten/ev8n/cabinet-de-groupe-dr-evequoz-dr-voyame-dr-wuest
Cabinet de groupe Dr. De Iaco / Dr. Parillo,"Rue du Grand-Verger 9, 1920 Martigny",Rue du Grand-Verger 9,1920,Martigny,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/martigny/ewcs/cabinet-de-groupe-dr-de-iaco-dr-parillo
Cabinet de groupe Dr. Karpuz / Dr. Reynard,"Avenue de la Gare 25, 1950 Sitten",Avenue de la Gare 25,1950,Sitten,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/sitten/ewbc/cabinet-de-groupe-dr-karpuz-dr-reynard
Cabinet de groupe Dr. Kunz / Dr. Staub Maire / Dr. Villella Barras,"Route des Sommets de Crans 2, 3963 Crans-Montana",Route des Sommets de Crans 2,3963,Crans-Montana,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/crans-montana/ev58/cabinet-de-groupe-dr-kunz-dr-staub-maire-dr-villella-barras
Cabinet de groupe Dr. Loser-Barras / Dr. Vouilloz,"Avenue de la Gare 7, 3963 Crans-Montana",Avenue de la Gare 7,3963,Crans-Montana,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/crans-montana/ev6g/cabinet-de-groupe-dr-loser-barras-dr-vouilloz
Cabinet de groupe Dr. Marty / Dr. Simonetti Zermatten,"Rue du Stade 6, 1950 Sitten",Rue du Stade 6,1950,Sitten,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/sitten/ev73/cabinet-de-groupe-dr-marty-dr-simonetti-zermatten
Cabinet de groupe Dr. Massai / Dr. Nieto,"Rue des Grands Prés 18, 1964 Conthey",Rue des Grands Prés 18,1964,Conthey,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/conthey/ev6k/cabinet-de-groupe-dr-massai-dr-nieto
Cabinet de groupe Dr. Michel / Dr. Michel-De Blasi,"Rue d'Orzival 25, 3960 Siders",Rue d'Orzival 25,3960,Siders,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/siders/ewca/cabinet-de-groupe-dr-michel-dr-michel-de-blasi
Cabinet de groupe Dr. Morard / Dr. Waegeli,"Rue du Mont-Noble 34, 3960 Siders",Rue du Mont-Noble 34,3960,Siders,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/siders/ev42/cabinet-de-groupe-dr-morard-dr-waegeli
Cabinet de groupe Dr. Nachmias / Dr. Richard,"Avenue de la Plantaud 10A, 1870 Monthey",Avenue de la Plantaud 10A,1870,Monthey,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/monthey/ev60/cabinet-de-groupe-dr-nachmias-dr-richard
Cabinet de groupe Dr. Nickels Holtzem / Dr. Treina Zuber,"Rue des Cèdres 15, 1950 Sitten",Rue des Cèdres 15,1950,Sitten,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/sitten/ev63/cabinet-de-groupe-dr-nickels-holtzem-dr-treina-zuber
Cabinet de groupe Dr. Paratte / Dr. Piccinin,"Avenue du Simplon 10, 1890 Saint-Maurice",Avenue du Simplon 10,1890,Saint-Maurice,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/saint-maurice/ewcr/cabinet-de-groupe-dr-paratte-dr-piccinin
Cabinet de groupe Dr. Perren / Dr. Perren-Pinton,"Rue de la Raffinerie 23, 1893 Collombey-Muraz",Rue de la Raffinerie 23,1893,Collombey-Muraz,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/collombey-muraz/ev7d/cabinet-de-groupe-dr-perren-dr-perren-pinton
Cabinet de groupe Dr. Savioz-Leissing / Prof. Savioz,"Avenue Général-Guisan 30A, 3960 Siders",Avenue Général-Guisan 30A,3960,Siders,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/siders/ewd1/cabinet-de-groupe-dr-savioz-leissing-prof-savioz
Cabinet de groupe Monthey Centre,"Avenue de la Gare 36, 1870 Monthey",Avenue de la Gare 36,1870,Monthey,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/monthey/ev1v/cabinet-de-groupe-monthey-centre
Cabinet de gynécologie - Crans Montana,"Rue du Pas-de-l'Ours 5c, 3963 Crans-Montana",Rue du Pas-de-l'Ours 5c,3963,Crans-Montana,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/crans-montana/ebye/cabinet-de-gynecologie-crans-montana
Cabinet de Gynécologie du Haut Lac,"Rue de la Grand-Vigne 6, 1896 Vouvry",Rue de la Grand-Vigne 6,1896,Vouvry,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/vouvry/evrk/cabinet-de-gynecologie-du-haut-lac
Cabinet de médecine générale - Rue Principale 37 Evionnaz,"Rue Principale 37, 1902 Evionnaz",Rue Principale 37,1902,Evionnaz,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/evionnaz/ewfu/cabinet-de-medecine-generale-rue-principale-37-evionnaz
Cabinet de pédiatrie,"Avenue de la Fusion 27, 1920 Martigny",Avenue de la Fusion 27,1920,Martigny,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/martigny/eldw/cabinet-de-pediatrie
Cabinet de Pédiatrie de Saillon,"Route de Saxon 8, 1913 Saillon",Route de Saxon 8,1913,Saillon,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/saillon/ev6q/cabinet-de-pediatrie-de-saillon
Cabinet de psychiatrie et psychotherapie ViaVia,"Avenue de la Gare, 1920 Martigny",Avenue de la Gare,1920,Martigny,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/martigny/ev5w/cabinet-de-psychiatrie-et-psychotherapie-viavia
Cabinet d'ostéopathie Maleos,"Avenue des Mayennets 5, 1950 Sitten",Avenue des Mayennets 5,1950,Sitten,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/sitten/eba94/cabinet-d-osteopathie-maleos
Cabinet Dr. med. Schneller Martin & Dr. med. Rivas Gruber Janina,"Rue Rainer Maria Rilke 4, 3960 Siders",Rue Rainer Maria Rilke 4,3960,Siders,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/siders/ev7q/cabinet-dr-med-schneller-martin-dr-med-rivas-gruber-janina
Cabinet Dr. Poncet,"Rue de la Verrerie 3, 1870 Monthey",Rue de la Verrerie 3,1870,Monthey,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/monthey/ev5y/cabinet-dr-poncet
Cabinet les Chênes,"Route du Manège 32, 1950 Sitten",Route du Manège 32,1950,Sitten,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/sitten/ewcp/cabinet-les-chenes
Cabinet médical de groupe,"Rue de l'Hôpital 11, 1920 Martigny",Rue de l'Hôpital 11,1920,Martigny,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/martigny/ev7p/cabinet-medical-de-groupe
Cabinet médical Deletre,"Rue de Gottefrey 11, 1907 Saxon",Rue de Gottefrey 11,1907,Saxon,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/saxon/ev9n/cabinet-medical-deletre
Cabinet médical de pédiatrie,"Rue du Stade 6, 1950 Sitten",Rue du Stade 6,1950,Sitten,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/sitten/ev5h/cabinet-medical-de-pediatrie
Cabinet Médical des Arcades,"Rue du Vieux-Village 14, 1967 Bramois",Rue du Vieux-Village 14,1967,Bramois,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bramois/ev6l/cabinet-medical-des-arcades
Cabinet médical Grandir - Martigny,"Place Centrale 2A, 1920 Martigny",Place Centrale 2A,1920,Martigny,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/martigny/enp6/cabinet-medical-grandir-martigny
Cabinet Médical Plein Soleil,"Rue de la Poste 12, 1926 Fully",Rue de la Poste 12,1926,Fully,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/fully/ewfa/cabinet-medical-plein-soleil
Cabinet Médical Yerly,"Rue de la Dent-Blanche 8, 1950 Sitten",Rue de la Dent-Blanche 8,1950,Sitten,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/sitten/ev8q/cabinet-medical-yerly
Cabinet Ophtalmologique de la Planta,"Rue de Lausanne 35, 1950 Sitten",Rue de Lausanne 35,1950,Sitten,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/sitten/ev3h/cabinet-ophtalmologique-de-la-planta
Cabinet Psychiatrique Corrales et Mbarga,"Avenue de Pratifori 24B, 1950 Sitten",Avenue de Pratifori 24B,1950,Sitten,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/sitten/ewb4/cabinet-psychiatrique-corrales-et-mbarga
Cabinets de Gynécologie,"Rue de Pré-Fleuri 19B, 1950 Sitten",Rue de Pré-Fleuri 19B,1950,Sitten,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/sitten/ev8v/cabinets-de-gynecologie
Centre de Dermatologie DermaVal,"Route de Chandoline 27, 1950 Sitten",Route de Chandoline 27,1950,Sitten,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/sitten/ev46/centre-de-dermatologie-dermaval
Centre Gyn&CO,"Avenue de Pratifori 14, 1950 Sitten",Avenue de Pratifori 14,1950,Sitten,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/sitten/ev94/centre-gyn-co
Centre Maurice Theytaz,"Rue de Conthey 54, 1963 Vétroz",Rue de Conthey 54,1963,Vétroz,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/vetroz/ev7b/centre-maurice-theytaz
Centre médecine générale des Sources,"Route du Léman 29, 1907 Saxon",Route du Léman 29,1907,Saxon,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/saxon/ev8r/centre-medecine-generale-des-sources
Centre Medico-Psychologique Magnolias,"Avenue du Grand-St-Bernard 8, 1920 Martigny",Avenue du Grand-St-Bernard 8,1920,Martigny,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/martigny/ev45/centre-medico-psychologique-magnolias
Centre Ophtalmologique du Valais,"Avenue de la Gare 11, 1950 Sitten",Avenue de la Gare 11,1950,Sitten,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/sitten/ewfr/centre-ophtalmologique-du-valais
Centre Prévention et Santé de Grône,"Rue Centrale 123, 3979 Grône",Rue Centrale 123,3979,Grône,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/grone/ewa3/centre-prevention-et-sante-de-grone
Centre Sédunois de Gastroentérologie,"Route des Ronquos 35, 1950 Sitten",Route des Ronquos 35,1950,Sitten,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/sitten/ewax/centre-sedunois-de-gastroenterologie
Clinique Matignon Monthey,"Rue du Coppet 7, 1870 Monthey",Rue du Coppet 7,1870,Monthey,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/monthey/ebbj9/clinique-matignon-monthey
Clinique Matignon Sion,"Avenue de Tourbillon 34, 1950 Sitten",Avenue de Tourbillon 34,1950,Sitten,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/sitten/ebbkc/clinique-matignon-sion
Diollymed,"Route de Diolly 42, 1965 Savièse",Route de Diolly 42,1965,Savièse,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/saviese/ewdc/diollymed
Dr Sayag,"Rue du Vieux-Moulin 8, 1965 Savièse",Rue du Vieux-Moulin 8,1965,Savièse,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/saviese/ewd2/dr-sayag
Entourage Clinic Verbier,"Chemin des Marais Verts 4, 1936 Val de Bagnes",Chemin des Marais Verts 4,1936,Val de Bagnes,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/val-de-bagnes/e9pb/entourage-clinic-verbier
"Evolys- Dermatologie, médecine et chirurgie esthétique et Lasers M","Place de Rome 3, 1920 Martigny",Place de Rome 3,1920,Martigny,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/martigny/ev64/evolys-dermatologie-medecine-et-chirurgie-esthetique-et-lasers-m
Frauenpraxis Dr. med. Johann,"Bahnhofstrasse 21, 3930 Visp",Bahnhofstrasse 21,3930,Visp,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/visp/e71v/frauenpraxis-dr-med-johann
Groupe Médical le Caducée,"Route Cantonale 285, 1963 Vétroz",Route Cantonale 285,1963,Vétroz,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/vetroz/etk6/groupe-medical-le-caducee
Gruppenpraxis Dr. Baumli / Dr. Baumli-Zehnder,"Gliserallee 13, 3902 Glis",Gliserallee 13,3902,Glis,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/glis/ev79/gruppenpraxis-dr-baumli-dr-baumli-zehnder
Gruppenpraxis Dr. Biner / Dr. Gischig Wyer,"Hejistrasse 22B, 3984 Fiesch",Hejistrasse 22B,3984,Fiesch,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/fiesch/elek/gruppenpraxis-dr-biner-dr-gischig-wyer
Gruppenpraxis Dr. Meier-Ruge / Dr. Meier-Ruge-Hotz,"Bahnhofstrasse 7, 3984 Fiesch",Bahnhofstrasse 7,3984,Fiesch,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/fiesch/ev6o/gruppenpraxis-dr-meier-ruge-dr-meier-ruge-hotz
Gruppenpraxis Dr. Menath / Dr. Menath,"Hofackerstrasse 9, 3983 Mörel",Hofackerstrasse 9,3983,Mörel,Wallis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/morel/ev6p/gruppenpraxis-dr-menath-dr-menath
